method,image_idx,n_out
advanced,12074,16
advanced,12075,33
advanced,12076,34
advanced,12077,38
advanced,12078,23
advanced,12079,61
advanced,12080,23
advanced,12081,30
advanced,12082,62
advanced,12083,18
advanced,12084,32
advanced,12085,23
advanced,12086,32
advanced,12087,43
advanced,12088,26
advanced,12089,35
advanced,12090,40
advanced,12091,35
advanced,12092,44
advanced,12093,29
advanced,12094,50
advanced,12095,43
advanced,12096,81
advanced,12097,38
advanced,12098,38
advanced,12099,19
advanced,12100,16
advanced,12101,24
advanced,12102,33
advanced,12103,25
advanced,12104,39
advanced,12105,20
advanced,12106,42
advanced,12107,20
advanced,12108,29
advanced,12109,33
advanced,12110,17
advanced,12111,13
advanced,12112,28
advanced,12113,36
advanced,12114,32
advanced,12115,43
advanced,12116,44
advanced,12117,31
advanced,12118,11
advanced,12119,13
advanced,12120,53
advanced,12121,34
advanced,12122,32
advanced,12123,54
advanced,12124,39
advanced,12125,8
advanced,12126,27
advanced,12127,44
advanced,12128,76
advanced,12129,32
advanced,12130,27
advanced,12131,27
advanced,12132,26
advanced,12133,12
advanced,12134,33
advanced,12135,15
advanced,12136,21
advanced,12137,39
advanced,12138,21
advanced,12139,31
advanced,12140,38
advanced,12141,36
advanced,12142,53
advanced,12143,30
advanced,12144,37
advanced,12145,31
advanced,12146,36
advanced,12147,29
advanced,12148,51
advanced,12149,30
advanced,12150,33
advanced,12151,42
advanced,12152,48
advanced,12153,34
advanced,12154,41
advanced,12155,31
advanced,12156,35
advanced,12157,13
advanced,12158,16
advanced,12159,25
advanced,12160,11
advanced,12161,42
advanced,12162,24
advanced,12163,46
advanced,12164,40
advanced,12165,24
advanced,12166,51
advanced,12167,52
advanced,12168,59
advanced,12169,29
advanced,12170,39
advanced,12171,10
advanced,12172,32
advanced,12173,58
advanced,12174,33
advanced,12175,18
advanced,12176,35
advanced,12177,48
advanced,12178,67
advanced,12179,61
advanced,12180,41
advanced,12181,53
advanced,12182,74
advanced,12183,23
advanced,12184,29
advanced,12185,12
advanced,12186,55
advanced,12187,34
advanced,12188,40
advanced,12189,27
advanced,12190,41
advanced,12191,39
advanced,12192,37
advanced,12193,15
advanced,12194,62
advanced,12195,32
advanced,12196,41
advanced,12197,34
advanced,12198,47
advanced,12199,15
advanced,12200,44
advanced,12201,73
advanced,12202,27
advanced,12203,31
advanced,12204,27
advanced,12205,20
advanced,12206,28
advanced,12207,58
advanced,12208,55
advanced,12209,37
advanced,12210,36
advanced,12211,18
advanced,12212,50
advanced,12213,25
advanced,12214,33
advanced,12215,26
advanced,12216,53
advanced,12217,36
advanced,12218,38
advanced,12219,17
advanced,12220,12
advanced,12221,46
advanced,12222,29
advanced,12223,33
advanced,12224,18
advanced,12225,47
advanced,12226,9
advanced,12227,10
advanced,12228,25
advanced,12229,17
advanced,12230,47
advanced,12231,29
advanced,12232,19
advanced,12233,16
advanced,12234,42
advanced,12235,29
advanced,12236,23
advanced,12237,22
advanced,12238,45
advanced,12239,42
advanced,12240,24
advanced,12241,33
advanced,12242,68
advanced,12243,35
advanced,12244,34
advanced,12245,21
advanced,12246,45
advanced,12247,28
advanced,12248,37
advanced,12249,43
advanced,12250,48
advanced,12251,33
advanced,12252,27
advanced,12253,29
advanced,12254,34
advanced,12255,16
advanced,12256,19
advanced,12257,50
advanced,12258,17
advanced,12259,23
advanced,12260,39
advanced,12261,23
advanced,12262,47
advanced,12263,22
advanced,12264,20
advanced,12265,30
advanced,12266,48
advanced,12267,25
advanced,12268,7
advanced,12269,23
advanced,12270,31
advanced,12271,40
advanced,12272,36
advanced,12273,25
advanced,12274,61
advanced,12275,53
advanced,12276,46
advanced,12277,26
advanced,12278,45
advanced,12279,40
advanced,12280,31
advanced,12281,73
advanced,12282,42
advanced,12283,29
advanced,12284,47
advanced,12285,36
advanced,12286,41
advanced,12287,47
advanced,12288,26
advanced,12289,25
advanced,12290,28
advanced,12291,23
advanced,12292,29
advanced,12293,28
advanced,12294,9
advanced,12295,14
advanced,12296,61
advanced,12297,27
advanced,12298,23
advanced,12299,31
advanced,12300,34
advanced,12301,28
advanced,12302,9
advanced,12303,68
advanced,12304,16
advanced,12305,31
advanced,12306,32
advanced,12307,37
advanced,12308,25
advanced,12309,20
advanced,12310,31
advanced,12311,47
advanced,12312,15
advanced,12313,43
advanced,12314,21
advanced,12315,36
advanced,12316,35
advanced,12317,31
advanced,12318,44
advanced,12319,50
advanced,12320,37
advanced,12321,71
advanced,12322,47
advanced,12323,34
advanced,12324,29
advanced,12325,23
advanced,12326,71
advanced,12327,39
advanced,12328,62
advanced,12329,50
advanced,12330,28
advanced,12331,64
advanced,12332,24
advanced,12333,29
advanced,12334,29
advanced,12335,21
advanced,12336,45
advanced,12337,51
advanced,12338,26
advanced,12339,27
advanced,12340,33
advanced,12341,31
advanced,12342,28
advanced,12343,23
advanced,12344,33
advanced,12345,39
advanced,12346,20
advanced,12347,27
advanced,12348,48
advanced,12349,33
advanced,12350,29
advanced,12351,29
advanced,12352,27
advanced,12353,42
advanced,12354,30
advanced,12355,41
advanced,12356,53
advanced,12357,55
advanced,12358,45
advanced,12359,22
advanced,12360,42
advanced,12361,36
advanced,12362,36
advanced,12363,32
advanced,12364,28
advanced,12365,28
advanced,12366,33
advanced,12367,41
advanced,12368,22
advanced,12369,59
advanced,12370,21
advanced,12371,30
advanced,12372,37
advanced,12373,43
advanced,12374,35
advanced,12375,51
advanced,12376,24
advanced,12377,41
advanced,12378,27
advanced,12379,61
advanced,12380,14
advanced,12381,42
advanced,12382,37
advanced,12383,26
advanced,12384,18
advanced,12385,30
advanced,12386,49
advanced,12387,58
advanced,12388,31
advanced,12389,44
advanced,12390,38
advanced,12391,33
advanced,12392,33
advanced,12393,45
advanced,12394,28
advanced,12395,50
advanced,12396,16
advanced,12397,59
advanced,12398,19
advanced,12399,16
advanced,12400,37
advanced,12401,48
advanced,12402,24
advanced,12403,40
advanced,12404,58
advanced,12405,20
advanced,12406,21
advanced,12407,28
advanced,12408,55
advanced,12409,32
advanced,12410,44
advanced,12411,43
advanced,12412,52
advanced,12413,20
advanced,12414,23
advanced,12415,29
advanced,12416,24
advanced,12417,41
advanced,12418,32
advanced,12419,22
advanced,12420,29
advanced,12421,42
advanced,12422,63
advanced,12423,27
advanced,12424,44
advanced,12425,18
advanced,12426,37
advanced,12427,33
advanced,12428,36
advanced,12429,40
advanced,12430,51
advanced,12431,21
advanced,12432,19
advanced,12433,40
advanced,12434,23
advanced,12435,38
advanced,12436,58
advanced,12437,46
advanced,12438,29
advanced,12439,39
advanced,12440,33
advanced,12441,27
advanced,12442,27
advanced,12443,10
advanced,12444,28
advanced,12445,22
advanced,12446,32
advanced,12447,37
advanced,12448,15
advanced,12449,30
advanced,12450,37
advanced,12451,23
advanced,12452,22
advanced,12453,56
advanced,12454,38
advanced,12455,9
advanced,12456,21
advanced,12457,30
advanced,12458,15
advanced,12459,35
advanced,12460,30
advanced,12461,52
advanced,12462,28
advanced,12463,37
advanced,12464,64
advanced,12465,27
advanced,12466,38
advanced,12467,25
advanced,12468,44
advanced,12469,27
advanced,12470,14
advanced,12471,26
advanced,12472,82
advanced,12473,42
advanced,12474,42
advanced,12475,28
advanced,12476,18
advanced,12477,11
advanced,12478,60
advanced,12479,55
advanced,12480,30
advanced,12481,22
advanced,12482,52
advanced,12483,37
advanced,12484,34
advanced,12485,52
advanced,12486,33
advanced,12487,45
advanced,12488,40
advanced,12489,23
advanced,12490,53
advanced,12491,31
advanced,12492,25
advanced,12493,30
advanced,12494,31
advanced,12495,29
advanced,12496,20
advanced,12497,26
advanced,12498,30
advanced,12499,24
advanced,12500,21
advanced,12501,51
advanced,12502,29
advanced,12503,32
advanced,12504,28
advanced,12505,37
advanced,12506,40
advanced,12507,28
advanced,12508,68
advanced,12509,25
advanced,12510,70
advanced,12511,45
advanced,12512,39
advanced,12513,20
advanced,12514,80
advanced,12515,20
advanced,12516,46
advanced,12517,24
advanced,12518,21
advanced,12519,47
advanced,12520,30
advanced,12521,29
advanced,12522,11
advanced,12523,16
advanced,12524,25
advanced,12525,36
advanced,12526,27
advanced,12527,50
advanced,12528,46
advanced,12529,46
advanced,12530,25
advanced,12531,54
advanced,12532,31
advanced,12533,21
advanced,12534,32
advanced,12535,33
advanced,12536,35
advanced,12537,42
advanced,12538,18
advanced,12539,27
advanced,12540,28
advanced,12541,42
advanced,12542,41
advanced,12543,21
advanced,12544,32
advanced,12545,39
advanced,12546,19
advanced,12547,44
advanced,12548,29
advanced,12549,40
advanced,12550,58
advanced,12551,12
advanced,12552,30
advanced,12553,39
advanced,12554,56
advanced,12555,35
advanced,12556,64
advanced,12557,18
advanced,12558,24
advanced,12559,19
advanced,12560,23
advanced,12561,35
advanced,12562,33
advanced,12563,32
advanced,12564,63
advanced,12565,16
advanced,12566,21
advanced,12567,47
advanced,12568,34
advanced,12569,62
advanced,12570,40
advanced,12571,39
advanced,12572,54
advanced,12573,13
advanced,12574,46
advanced,12575,33
advanced,12576,41
advanced,12577,45
advanced,12578,33
advanced,12579,28
advanced,12580,39
advanced,12581,28
advanced,12582,45
advanced,12583,44
advanced,12584,21
advanced,12585,55
advanced,12586,41
advanced,12587,29
advanced,12588,34
advanced,12589,59
advanced,12590,38
advanced,12591,12
advanced,12592,26
advanced,12593,19
advanced,12594,37
advanced,12595,40
advanced,12596,66
advanced,12597,16
advanced,12598,22
advanced,12599,41
advanced,12600,14
advanced,12601,29
advanced,12602,27
advanced,12603,28
advanced,12604,27
advanced,12605,33
advanced,12606,37
advanced,12607,25
advanced,12608,32
advanced,12609,15
advanced,12610,40
advanced,12611,18
advanced,12612,26
advanced,12613,66
advanced,12614,38
advanced,12615,62
advanced,12616,49
advanced,12617,37
advanced,12618,40
advanced,12619,41
advanced,12620,31
advanced,12621,27
advanced,12622,27
advanced,12623,29
advanced,12624,24
advanced,12625,11
advanced,12626,38
advanced,12627,32
advanced,12628,20
advanced,12629,38
advanced,12630,40
advanced,12631,25
advanced,12632,50
advanced,12633,44
advanced,12634,48
advanced,12635,19
advanced,12636,31
advanced,12637,40
advanced,12638,44
advanced,12639,32
advanced,12640,41
advanced,12641,34
advanced,12642,30
advanced,12643,48
advanced,12644,49
advanced,12645,29
advanced,12646,43
advanced,12647,53
advanced,12648,41
advanced,12649,27
advanced,12650,26
advanced,12651,24
advanced,12652,45
advanced,12653,40
advanced,12654,68
advanced,12655,33
advanced,12656,37
advanced,12657,38
advanced,12658,26
advanced,12659,20
advanced,12660,27
advanced,12661,40
advanced,12662,33
advanced,12663,23
advanced,12664,38
advanced,12665,29
advanced,12666,55
advanced,12667,33
advanced,12668,27
advanced,12669,43
advanced,12670,23
advanced,12671,42
advanced,12672,34
advanced,12673,20
advanced,12674,32
advanced,12675,38
advanced,12676,44
advanced,12677,31
advanced,12678,58
advanced,12679,32
advanced,12680,43
advanced,12681,22
advanced,12682,24
advanced,12683,29
advanced,12684,80
advanced,12685,59
advanced,12686,35
advanced,12687,43
advanced,12688,40
advanced,12689,36
advanced,12690,22
advanced,12691,87
advanced,12692,22
advanced,12693,76
advanced,12694,12
advanced,12695,43
advanced,12696,19
advanced,12697,63
advanced,12698,53
advanced,12699,38
advanced,12700,21
advanced,12701,42
advanced,12702,30
advanced,12703,32
advanced,12704,22
advanced,12705,20
advanced,12706,36
advanced,12707,32
advanced,12708,34
advanced,12709,27
advanced,12710,53
advanced,12711,50
advanced,12712,23
advanced,12713,22
advanced,12714,22
advanced,12715,20
advanced,12716,51
advanced,12717,58
advanced,12718,45
advanced,12719,35
advanced,12720,37
advanced,12721,31
advanced,12722,42
advanced,12723,23
advanced,12724,42
advanced,12725,47
advanced,12726,62
advanced,12727,51
advanced,12728,25
advanced,12729,36
advanced,12730,16
advanced,12731,31
advanced,12732,26
advanced,12733,13
advanced,12734,16
advanced,12735,32
advanced,12736,20
advanced,12737,20
advanced,12738,42
advanced,12739,36
advanced,12740,75
advanced,12741,43
advanced,12742,28
advanced,12743,49
advanced,12744,22
advanced,12745,33
advanced,12746,29
advanced,12747,21
advanced,12748,29
advanced,12749,79
advanced,12750,22
advanced,12751,31
advanced,12752,49
advanced,12753,42
advanced,12754,37
advanced,12755,25
advanced,12756,55
advanced,12757,52
advanced,12758,45
advanced,12759,21
advanced,12760,14
advanced,12761,28
advanced,12762,44
advanced,12763,23
advanced,12764,44
advanced,12765,24
advanced,12766,47
advanced,12767,40
advanced,12768,54
advanced,12769,29
advanced,12770,23
advanced,12771,50
advanced,12772,53
advanced,12773,33
advanced,12774,19
advanced,12775,44
advanced,12776,40
advanced,12777,55
advanced,12778,71
advanced,12779,23
advanced,12780,40
advanced,12781,21
advanced,12782,58
advanced,12783,31
advanced,12784,48
advanced,12785,22
advanced,12786,30
advanced,12787,11
advanced,12788,41
advanced,12789,30
advanced,12790,38
advanced,12791,28
advanced,12792,17
advanced,12793,31
advanced,12794,48
advanced,12795,25
advanced,12796,29
advanced,12797,30
advanced,12798,29
advanced,12799,23
advanced,12800,22
advanced,12801,37
advanced,12802,47
advanced,12803,27
advanced,12804,30
advanced,12805,26
advanced,12806,68
advanced,12807,21
advanced,12808,30
advanced,12809,31
advanced,12810,35
advanced,12811,44
advanced,12812,13
advanced,12813,58
advanced,12814,30
advanced,12815,29
advanced,12816,24
advanced,12817,17
advanced,12818,25
advanced,12819,44
advanced,12820,32
advanced,12821,19
advanced,12822,22
advanced,12823,11
advanced,12824,39
advanced,12825,11
advanced,12826,49
advanced,12827,59
advanced,12828,35
advanced,12829,30
advanced,12830,58
advanced,12831,103
advanced,12832,62
advanced,12833,19
advanced,12834,34
advanced,12835,33
advanced,12836,57
advanced,12837,20
advanced,12838,32
advanced,12839,49
advanced,12840,23
advanced,12841,30
advanced,12842,46
advanced,12843,47
advanced,12844,34
advanced,12845,44
advanced,12846,68
advanced,12847,12
advanced,12848,17
advanced,12849,24
advanced,12850,33
advanced,12851,40
advanced,12852,30
advanced,12853,43
advanced,12854,27
advanced,12855,13
advanced,12856,35
advanced,12857,50
advanced,12858,42
advanced,12859,39
advanced,12860,39
advanced,12861,21
advanced,12862,23
advanced,12863,35
advanced,12864,58
advanced,12865,21
advanced,12866,22
advanced,12867,29
advanced,12868,52
advanced,12869,11
advanced,12870,35
advanced,12871,25
advanced,12872,30
advanced,12873,26
advanced,12874,31
advanced,12875,22
advanced,12876,64
advanced,12877,25
advanced,12878,51
advanced,12879,19
advanced,12880,31
advanced,12881,37
advanced,12882,30
advanced,12883,20
advanced,12884,42
advanced,12885,30
advanced,12886,34
advanced,12887,25
advanced,12888,17
advanced,12889,36
advanced,12890,20
advanced,12891,30
advanced,12892,12
advanced,12893,43
advanced,12894,46
advanced,12895,35
advanced,12896,62
advanced,12897,35
advanced,12898,22
advanced,12899,10
advanced,12900,91
advanced,12901,39
advanced,12902,32
advanced,12903,67
advanced,12904,19
advanced,12905,19
advanced,12906,35
advanced,12907,23
advanced,12908,40
advanced,12909,10
advanced,12910,37
advanced,12911,35
advanced,12912,67
advanced,12913,24
advanced,12914,54
advanced,12915,28
advanced,12916,31
advanced,12917,30
advanced,12918,17
advanced,12919,17
advanced,12920,31
advanced,12921,38
advanced,12922,28
advanced,12923,35
advanced,12924,18
advanced,12925,31
advanced,12926,49
advanced,12927,25
advanced,12928,44
advanced,12929,95
advanced,12930,19
advanced,12931,52
advanced,12932,25
advanced,12933,66
advanced,12934,33
advanced,12935,26
advanced,12936,46
advanced,12937,24
advanced,12938,33
advanced,12939,26
advanced,12940,28
advanced,12941,42
advanced,12942,37
advanced,12943,30
advanced,12944,33
advanced,12945,37
advanced,12946,25
advanced,12947,33
advanced,12948,17
advanced,12949,20
advanced,12950,57
advanced,12951,39
advanced,12952,12
advanced,12953,20
advanced,12954,19
advanced,12955,16
advanced,12956,40
advanced,12957,57
advanced,12958,39
advanced,12959,93
advanced,12960,58
advanced,12961,28
advanced,12962,26
advanced,12963,40
advanced,12964,42
advanced,12965,22
advanced,12966,37
advanced,12967,39
advanced,12968,14
advanced,12969,24
advanced,12970,29
advanced,12971,41
advanced,12972,16
advanced,12973,40
advanced,12974,44
advanced,12975,27
advanced,12976,56
advanced,12977,45
advanced,12978,18
advanced,12979,26
advanced,12980,56
advanced,12981,30
advanced,12982,38
advanced,12983,35
advanced,12984,58
advanced,12985,11
advanced,12986,38
advanced,12987,17
advanced,12988,31
advanced,12989,16
advanced,12990,26
advanced,12991,52
advanced,12992,20
advanced,12993,30
advanced,12994,24
advanced,12995,38
advanced,12996,29
advanced,12997,26
advanced,12998,14
advanced,12999,24
advanced,13000,54
advanced,13001,10
advanced,13002,42
advanced,13003,26
advanced,13004,18
advanced,13005,34
advanced,13006,34
advanced,13007,30
advanced,13008,62
advanced,13009,46
advanced,13010,54
advanced,13011,68
advanced,13012,29
advanced,13013,67
advanced,13014,27
advanced,13015,32
advanced,13016,24
advanced,13017,22
advanced,13018,34
advanced,13019,45
advanced,13020,61
